USD_RUB;EUR_RUB;GBP_RUB
27.8199996948242;37.6051212960586;53.5434224776776
27.8099994659424;37.662796804221;53.4670958542763
27.7999992370606;37.8337872507101;53.7324399817051
27.7399997711182;37.777658618709;53.5566302455451
27.7299995422363;37.8952800338523;53.4138899490023
27.7999992370606;37.8178720772266;53.3859162032604
27.7099990844727;37.5886806430888;53.197409690142
27.7099990844727;37.3253952723777;52.776933994596
27.7099990844727;36.8043542372513;52.1943857126232
27.8500003814697;36.9981823586674;52.530358671405
27.8600006103516;36.6093209543571;52.1101148314139
27.75;36.2441859841344;51.9283694028854
27.7577991485595;36.4325252674142;52.1593894499163
27.8299999237061;36.6619889670457;52.5069980827649
27.9899997711182;36.7955143184531;52.4821270086699
27.8199996948242;36.6710699159515;52.2126298294175
27.9599990844727;36.5984647474679;52.2643514180483
28.0400009155273;36.5952348307645;52.0783038215585
28.0900001525878;36.6064800077242;52.3962178465944
28.1299991607666;36.5775955755529;52.6286243198885
28.1100006103516;36.5165979861769;52.6945868035765
28.1599998474121;36.4751915021476;52.6740606105529
28.0400009155273;36.6953962048663;52.8771347968221
28.0100002288818;36.504050446131;52.4670473037958
28.1100006103516;36.8052954661034;52.967703221523
28.0100002288818;36.5931567165388;53.0615334902174
28.1427993774414;36.6171836448301;53.018284850681
28.1000003814697;36.6991639970989;52.9794805630444
28.0100002288818;36.6627992021788;52.954535701417
